source,north,east,west,south,ne,all_india,total_generation,%_north,%_east,%_west,%_south,%_ne,gen_x-1,gen_x-7,gen_x-30,ma_x-7,ma_x-30,date,date,year,month,day,dayofweek,is_weekend
Nuclear,28.0,0.0,33.0,44.0,0.0,105,105.0,26.666666666666668,0.0,31.428571428571427,41.904761904761905,0.0,3474.0,151.0,3285.0,1416.0,990.4,2020-05-15,2020-05-15,2020,5,15,4,0
Hydro,273.0,68.0,33.0,68.0,7.0,449,449.0,60.801781737193764,15.14476614699332,7.349665924276169,15.14476614699332,1.55902004454343,105.0,110.0,335.0,1464.4285714285713,994.2,2020-05-15,2020-05-15,2020,5,15,4,0
Lignite,23.0,0.0,16.0,40.0,0.0,79,79.0,29.11392405063291,0.0,20.253164556962027,50.63291139240506,0.0,449.0,3401.0,153.0,989.8571428571429,991.7333333333333,2020-05-15,2020-05-15,2020,5,15,4,0
Coal,358.0,447.0,1087.0,447.0,7.0,2347,2346.0,15.253515125692374,19.04559011504048,46.31444397102684,19.04559011504048,0.2982530890498509,79.0,2283.0,111.0,999.0,1066.2666666666667,2020-05-15,2020-05-15,2020,5,15,4,0
"RES (Wind, Solar, Biomass & Others)",83.0,5.0,84.0,162.0,0.0,334,334.0,24.850299401197603,1.4970059880239521,25.149700598802394,48.50299401197605,0.0,2347.0,78.0,3382.0,1035.5714285714287,964.6666666666666,2020-05-15,2020-05-15,2020,5,15,4,0
"Gas, Naptha & Diesel",32.0,0.0,81.0,18.0,29.0,160,160.0,20.0,0.0,50.625,11.25,18.125,334.0,461.0,2244.0,992.5714285714286,895.2,2020-05-15,2020-05-15,2020,5,15,4,0
Coal,368.0,460.0,1075.0,429.0,7.0,2339,2339.0,15.73321932449765,19.66652415562206,45.95981188542112,18.34117144078666,0.2992731936725096,160.0,3474.0,70.0,830.4285714285714,970.8333333333334,2020-05-16,2020-05-16,2020,5,16,5,1
Lignite,24.0,0.0,16.0,32.0,0.0,72,72.0,33.33333333333333,0.0,22.22222222222222,44.44444444444444,0.0,2339.0,105.0,469.0,825.7142857142857,957.6,2020-05-16,2020-05-16,2020,5,16,5,1
Hydro,277.0,79.0,35.0,80.0,10.0,482,481.0,57.46887966804979,16.390041493775932,7.261410788381744,16.59751037344398,2.0746887966804977,72.0,449.0,332.0,830.4285714285714,962.6,2020-05-16,2020-05-16,2020,5,16,5,1
"RES (Wind, Solar, Biomass & Others)",73.0,5.0,103.0,158.0,0.0,339,339.0,21.533923303834808,1.4749262536873156,30.383480825958703,46.607669616519175,0.0,482.0,79.0,154.0,867.5714285714286,968.7666666666667,2020-05-16,2020-05-16,2020,5,16,5,1
Total,803.0,544.0,1340.0,765.0,47.0,3500,3499.0,22.942857142857143,15.542857142857141,38.285714285714285,21.857142857142858,1.342857142857143,339.0,2347.0,106.0,1032.2857142857142,1081.9,2020-05-16,2020-05-16,2020,5,16,5,1
Nuclear,27.0,0.0,33.0,47.0,0.0,107,107.0,25.233644859813083,0.0,30.8411214953271,43.925233644859816,0.0,3500.0,334.0,3154.0,999.8571428571429,980.3333333333334,2020-05-16,2020-05-16,2020,5,16,5,1
"Gas, Naptha & Diesel",34.0,0.0,78.0,18.0,30.0,161,160.0,21.11801242236025,0.0,48.4472049689441,11.180124223602485,18.633540372670808,107.0,160.0,2064.0,1000.0,916.9,2020-05-16,2020-05-16,2020,5,16,5,1
Total,810.0,523.0,1311.0,742.0,47.0,3433,3433.0,23.59452374016895,15.234488785318964,38.18817360908826,21.613748907660938,1.3690649577628895,161.0,2339.0,70.0,1156.2857142857142,1029.0,2020-05-17,2020-05-17,2020,5,17,6,1
"RES (Wind, Solar, Biomass & Others)",82.0,5.0,124.0,165.0,0.0,376,376.0,21.808510638297875,1.3297872340425532,32.97872340425532,43.88297872340425,0.0,3433.0,72.0,428.0,1199.7142857142858,1027.2666666666667,2020-05-17,2020-05-17,2020,5,17,6,1
"Gas, Naptha & Diesel",34.0,0.0,74.0,18.0,28.0,154,154.0,22.07792207792208,0.0,48.05194805194805,11.688311688311687,18.181818181818183,376.0,482.0,3129.0,1152.857142857143,928.1,2020-05-17,2020-05-17,2020,5,17,6,1
Hydro,276.0,83.0,40.0,71.0,12.0,482,482.0,57.26141078838174,17.219917012448132,8.29875518672199,14.730290456431536,2.4896265560165975,154.0,339.0,324.0,1173.2857142857142,933.3666666666667,2020-05-17,2020-05-17,2020,5,17,6,1
Lignite,22.0,0.0,15.0,31.0,0.0,68,68.0,32.35294117647059,0.0,22.058823529411764,45.588235294117645,0.0,482.0,3500.0,152.0,683.0,930.5666666666667,2020-05-17,2020-05-17,2020,5,17,6,1
Coal,368.0,435.0,1025.0,410.0,7.0,2245,2245.0,16.391982182628063,19.37639198218263,45.657015590200444,18.262806236080177,0.311804008908686,68.0,107.0,106.0,988.4285714285714,1001.8666666666667,2020-05-17,2020-05-17,2020,5,17,6,1
Nuclear,27.0,0.0,33.0,47.0,0.0,107,107.0,25.233644859813083,0.0,30.8411214953271,43.925233644859816,0.0,2245.0,161.0,432.0,980.7142857142857,991.0333333333333,2020-05-17,2020-05-17,2020,5,17,6,1
"RES (Wind, Solar, Biomass & Others)",76.0,5.0,121.0,212.0,0.0,414,414.0,18.357487922705314,1.2077294685990339,29.227053140096622,51.20772946859904,0.0,107.0,3433.0,2042.0,549.4285714285714,936.7666666666667,2020-05-18,2020-05-18,2020,5,18,0,0
Lignite,22.0,0.0,15.0,33.0,0.0,70,70.0,31.428571428571427,0.0,21.428571428571427,47.14285714285714,0.0,414.0,376.0,73.0,505.7142857142857,936.6666666666666,2020-05-18,2020-05-18,2020,5,18,0,0
Coal,378.0,444.0,1044.0,379.0,7.0,2252,2252.0,16.785079928952044,19.715808170515096,46.35879218472469,16.82948490230906,0.3108348134991119,70.0,154.0,319.0,805.4285714285714,1001.1,2020-05-18,2020-05-18,2020,5,18,0,0
Hydro,274.0,89.0,47.0,51.0,8.0,470,469.0,58.29787234042553,18.93617021276596,10.0,10.851063829787234,1.702127659574468,2252.0,482.0,151.0,803.7142857142857,1011.7333333333333,2020-05-18,2020-05-18,2020,5,18,0,0
